LEN_1+	LEN_1.3002454.X04515.285_1125.776	LEN_10.3002460.CBBA010000184.1.3395_4256.5592	LEN_11.3002461.FLES01000010.1.120291_121152.6132	LEN_12.3002462.QIXO01000012.1.30208_31069.5845	LEN_13.3002463.CP001891.1.2841996_2842857.6135	LEN_15.3002478.AF452105.0_840.1268	LEN_16.3002464.AY743416.67_928.1347	LEN_17.3002473.DQ149134.1.0_861.5820	LEN_18.3002465.AM850908.0_861.1424	LEN_19.3002466.AM850909.0_861.1502	LEN_2.3002455.AY037780.88_949.1580	LEN_20.3002467.AM850910.0_861.1657	LEN_21.3002468.AM850911.0_861.1732	LEN_22.3002469.AM850912.0_861.1809	LEN_23.3002470.AM850913.0_861.1898	LEN_24.3002471.AM850914.30_891.1977	LEN_25.3002479.HQ709169.1.0_861.5821	LEN_26.3002474.JX124390.1.0_861.5283	LEN_30.3004838.FWOA01000001.1.576795_577656.5905	LEN_32.3004839.CDMV01000010.1.131908_132769.5906	LEN_34.3004840.CXPB01000032.1.60038_60899.5907	LEN_35.3004827.KR738737.1.0_861.5822	LEN_36.3004828.KR738738.1.0_861.5823	LEN_37.3004829.KR738739.1.0_861.5824	LEN_38.3004841.MK161457.1.0_861.5908	LEN_39.3004842.MK161458.1.0_861.5909	LEN_40.3004843.MK161459.1.0_861.5910	LEN_41.3004844.MK161461.1.0_861.5911	LEN_42.3004845.MK161462.1.0_861.5912	LEN_43.3004846.MK161460.1.0_861.5913	LEN_5.3002456.AY633109.0_861.874	LEN_51.3004847.CP033631.1.3042328_3043189.5915	LEN_55.3004848.NLDD01000006.1.119723_120584.5916	LEN_58.3004849.UKAA01000001.1.322202_323063.5917	LEN_7.3002457.CXPA01000063.1.153489_154350.6134	LEN_8.3002458.CEGG01000030.1.7354_8215.6133	LEN_9.3002459.CP016344.1.2782791_2783652.5358	SHV_1.3001059.FJ668814.76_937.1469	SHV_101.3001150.EU155018.0_861.1620	SHV_102.3001151.EU024485.0_861.1697	SHV_103.3001152.EU032604.0_861.1772	SHV_104.3001153.EU274581.0_861.1850	SHV_105.3001154.FJ194944.46_907.1941	SHV_108.3001157.HM751100.0_861.899	SHV_109.3001158.EU418913.16_877.985	SHV_111.3001160.AB372881.8_869.1230	SHV_119.3001340.KJ776406.16_877.1387	SHV_120.3001167.JF812965.0_861.1543	SHV_121.3001168.HQ661362.71_932.1621	SHV_129.3001176.GU827715.0_861.986	SHV_13.3001072.AF164577.0_861.1063	SHV_133.3001177.AB551737.14_875.1144	SHV_134.3001178.HM559945.0_861.1231	SHV_135.3001179.HQ637576.0_861.1311	SHV_14.3001073.AF226622.54_915.1471	SHV_141.3001183.JQ388884.0_861.1634	SHV_142.3001184.JQ029959.28_889.1711	SHV_143.3001344.JQ341060.1.881_1742.4699	SHV_144.3001345.JQ926986.0_861.1871	SHV_145.3001185.JX013655.0_861.1943	SHV_15.3001074.AJ011428.0_861.987	SHV_157.3001196.JX121124.0_861.1635	SHV_160.3001199.JX121127.0_861.1944	SHV_161.3001200.JX121128.0_861.2022	SHV_164.3001347.HE981194.0_861.988	SHV_168.3001352.JX870080.0_861.1233	SHV_172.3001356.KF513177.0_861.1313	SHV_178.3001361.KF705209.0_861.1473	SHV_179.3001362.KF705208.0_861.1559	SHV_18.3001076.AF132290.87_948.1636	SHV_180.3001350.KP050487.1.0_861.3768	SHV_185.3003152.KM233164.0_861.2023	SHV_186.3003153.KM233165.0_861.832	SHV_189.3003156.KP050494.0_861.2125	SHV_2.3001060.AF148851.5_866.1234	SHV_24.3001082.AB023477.0_861.1637	SHV_25.3001083.AF208796.0_861.1713	SHV_26.3001084.AF227204.73_934.1789	SHV_29.3001087.AF301532.7_868.2024	SHV_2A.3001061.X98102.73_934.833	SHV_3.3001062.KX092356.1.192_1053.5455	SHV_30.3001088.AY661885.48_909.918	SHV_31.3001089.AY277255.66_927.990	SHV_33.3001091.JX268631.0_861.1148	SHV_34.3001092.AY036620.88_949.1235	SHV_35.3001093.AY070258.0_861.1315	SHV_36.3001094.AF467947.0_861.1392	SHV_37.3001095.AF467948.0_861.1475	SHV_38.3001096.AY079099.148_1009.1561	SHV_4.3001063.LT985229.1.36107_36968.5835	SHV_40.3001098.AF535128.0_861.1714	SHV_41.3001099.AF535129.0_861.1790	SHV_42.3001100.AF535130.0_861.1874	SHV_44.3001102.AY259119.116_977.2025	SHV_46.3001104.AY210887.111_972.919	SHV_48.3001105.AY263404.0_861.991	SHV_49.3001106.AY528718.413_1274.1067	SHV_5.3001064.X55640.111_972.1149	SHV_50.3001107.AY288915.0_861.1236	SHV_52.3001109.HQ845196.0_861.1393	SHV_56.3001112.EU586041.0_861.1639	SHV_57.3001113.AY223863.170_1031.1715	SHV_59.3001114.AY790341.0_861.1791	SHV_60.3001115.AB302939.8_869.1948	SHV_61.3001116.AJ866284.0_861.2026	SHV_62.3001117.AJ866285.0_861.839	SHV_63.3001118.EU342351.172_1033.920	SHV_64.3001119.DQ174304.4_865.992	SHV_65.3001120.DQ174305.4_865.1068	SHV_66.3001121.DQ174306.4_865.1150	SHV_69.3001123.DQ174308.4_865.1317	SHV_7.3001066.U20270.124_985.1394	SHV_70.3001124.DQ013287.0_861.1485	SHV_72.3001126.AM176547.30_891.1640	SHV_73.3001127.AM176548.16_874.1716	SHV_76.3001130.AM176551.30_891.1949	SHV_78.3001132.AM176553.30_891.840	SHV_79.3001133.AM176554.30_891.921	SHV_8.3001067.U92041.0_861.993	SHV_80.3001134.AM176555.0_861.1069	SHV_82.3001136.AM176557.0_861.1238	SHV_85.3001139.DQ322460.15_876.1486	SHV_86.3001140.DQ328802.0_861.1564	SHV_89.3001141.DQ193536.0_861.1641	SHV_92.3001144.DQ836922.0_861.1793	SHV_94.3001146.EF373970.0_861.1950	SHV_95.3001147.EF373972.0_861.2028	SHV_96.3001148.EF373971.0_861.841	SHV_97.3001149.EF373973.0_861.922	SHV_98.3001336.AM941844.0_861.994
LMB_1	LMB_1.3005018.MH475146.1.158348_159263.6051
LRA_1	LRA_1.3002482.EU408346.1.4825_5713.4688
LRA_10	LRA_10.3002489.EU408357.1.52_1180.4657
LRA_12	LRA_12.3002511.EU408351.16572_17454.1445
LRA_13	LRA_13.3002484.EU408352.1.35394_37224.4671
LRA_17	LRA_17.3002512.EU408354.1.3570_4455.4751
LRA_18	LRA_18.3002492.EU408355.24321_25482.1673
LRA_19	LRA_19.3002513.EU408359.3791_4694.1748
LRA_2	LRA_2.3002485.EU408347.1.10174_11083.4713
LRA_3	LRA_3.3002510.EU408348.1243_2152.1917
LRA_5	LRA_5.3002483.EU408358.27458_28439.4540
LRA_7	LRA_7.3002486.EU408356.1.7570_8479.3698
LRA_8	LRA_8.3002487.EU408349.107_1025.858
LRA_9	LRA_9.3002488.EU408350.1.11679_12585.4459
Lactobacillus_reuteri_cat_TC+	Lactobacillus_reuteri_cat_TC.3002671.U75299.0_717.688	Streptococcus_suis_chloramphenicol.3004455.AB080798.1.2658_3309.4427
LlmA_23S_ribosomal	LlmA_23S_ribosomal.3003982.KX531046.1.0_864.3855
LnuP	LnuP.3004601.FJ589781.1.1302_1803.5200
LpeA	LpeA.3004099.CR628336.1.3280793_3281861.4077
LpeB	LpeB.3004100.CR628336.1.3281865_3284910.4076
LpsA	LpsA.3005052.DQ647421.1.0_771.6089
LpsB	LpsB.3005051.CP045110.1.521271_522372.6088
LptD	LptD.3005059.CP007727.1.807206_809555.6094
LpxA	LpxA.3003573.CP010781.1.2255674_2256463.4645
LpxC	LpxC.3003574.CP010781.1.3758031_3758934.4644
MCR_1	MCR_1.1.3003689.KP347127.22412_24038.3390	MCR_1.10.3004506.MF176238.1.0_1626.5335	MCR_1.11.3004688.KY853650.2.51583_53212.5573	MCR_1.12.3004689.LC337668.1.0_1626.5574	MCR_1.13.3004690.MG384739.1.0_1626.5575	MCR_1.2.3004194.KX236309.1.3136_4762.4479	MCR_1.3.3004514.KU934208.1.18647_20273.5324	MCR_1.4.3004515.KY041856.1.0_1626.5323	MCR_1.5.3004685.KY283125.1.0_1626.5570	MCR_1.6.3004513.KY352406.1.4092_5718.5326	MCR_1.7.3004686.KY488488.1.0_1626.5571	MCR_1.8.3004687.KY683842.1.0_1626.5572	MCR_1.9.3004507.KY780959.1.0_1626.5334
MCR_2	MCR_2.1.3004110.LT598652.1.26778_28395.5514	MCR_2.2.3004502.MF176239.1.0_1617.5339
MCR_3	MCR_3.1.3004139.KY924928.1.161133_162759.4121	MCR_3.10.3004504.MG214531.1.6792_8418.5337	MCR_3.11.3004500.MG489958.1.0_1626.5342	MCR_3.12.3004693.MG564491.1.0_1626.5578	MCR_3.2.3004511.NMWW01000143.1.316_1942.5328	MCR_3.3.3004662.MF495680.1.240178_241801.5546	MCR_3.4.3004691.FLXA01000011.1.1587_3213.5576	MCR_3.5.3004505.MF489760.1.49179_50805.5577	MCR_3.6.3004503.MF598076.1.0_1623.5338	MCR_3.7.3004510.MF598077.1.93_1719.5329	MCR_3.8.3004509.MF598079.1.0_1623.5331	MCR_3.9.3004508.MF598080.1.0_1626.5332
MCR_4	MCR_4.1.3004325.MF543359.1.5807_7433.4477	MCR_4.2.3004694.MG822663.1.0_1626.5579	MCR_4.3.3004695.MG026621.1.0_1626.5580	MCR_4.4.3004696.MG822665.1.0_1626.5581	MCR_4.5.3004697.MG822664.1.0_1626.5582
MCR_5	MCR_5.1.3004332.KY807920.1.9895_11539.5583	MCR_5.2.3004698.MG384740.1.0_1641.5584
MCR_6	MCR_6.1.3004501.MF176240.1.0_1617.5341
MCR_7	MCR_7.1.3004517.MG267386.1.23609_25229.5003
MCR_8	MCR_8.1.3004516.MG736312.1.50454_52152.5002
MCR_9	MCR_9.1.3004684.NC_021819.1.16013_17633.5569
MIR_-	MIR_15.3002180.KM087851.0_1146.1503	MIR_17.3003173.LN515535.0_1146.1658	MIR_2.3002168.AY227752.88_1234.1733	MIR_23.3004745.KJ949106.1.0_1146.5752	MIR_4.3002167.EF417572.29_1175.1899	MIR_6.3002171.JQ664733.0_1146.764
MOX_-	MOX_5.3002188.GQ152600.0_1152.1286	MOX_6.3002185.GQ152601.0_1152.1364	MOX_7.3002189.GQ152602.0_1152.1446	MOX_8.3002190.JX173956.0_1152.1519
MOX_9	MOX_9.3002191.KJ746495.1.1420_2572.5282
MSI_1	MSI_1.3003718.KP109676.0_1026.3433
MSI_OXA	MSI_OXA.3003719.KP109676.1022_1841.3434
MUS_-	MUS_1.3000843.AF441286.224_965.1597	MUS_2.3003842.KP658209.1.0_741.5281
MdtK	MdtK.3001327.CP014358.1.2161325_2162750.4682
MecC_type_methicillin_resistance	MecC_type_methicillin_resistance.3005046.FR821779.1.39529_39904.6085
Mef_En2_	Mef_En2_.3004659.AF251288.1.794_2000.5539
MexA	MexA.3000377.AE004091.2.472023_473175.5500
MexB	MexB.3000378.L11616.1569_4710.113
MexC	MexC.3000800.U57969.294_1458.52
MexD	MexD.3000801.U57969.1485_4617.335
MexE	MexE.3000803.AE004091.2.2808742_2809987.5525
MexF	MexF.3000804.AE004091.2.2810008_2813197.5530
MexG	MexG.3000806.AE004091.2.4705955_4706402.5202
MexH	MexH.3000807.AE004091.2.4706409_4707522.5354
MexI	MexI.3000808.AE004091.2.4707534_4710624.5392
MexJ	MexJ.3003692.AE004091.2.4119269_4120373.5274
MexK	MexK.3003693.AE004091.2.4116187_4119265.4651
MexL	MexL.3003710.AE004091.2.4120468_4121107.5380
MexR	MexR.3000506.AE004091.2.471305_471749.5452
MexS	MexS.3000813.HQ433550.0_1020.667
MexT	MexT.3000814.AE004091.2.2807468_2808512.5414
MexV	MexV.3003030.AE004091.2.4903465_4904596.3464
MexW	MexW.3003031.NC_002516.2.4904646_4907703.3462
MexZ	MexZ.3003709.AE004091.2.2212676_2213309.5526
Moraxella_catarrhalis_23S	Moraxella_catarrhalis_23S.3004138.CP002005.1.317713_320869.5678
Moraxella_catarrhalis_M35	Moraxella_catarrhalis_M35.3004124.AY905613.0_1077.4101
MuxA	MuxA.3004073.AE004091.2.2854010_2855291.5206
MuxB	MuxB.3004074.AE004091.2.2850882_2854014.5204
MuxC	MuxC.3004075.AE004091.2.2847775_2850886.5199
MvaT	MvaT.3004069.NC_002516.2.4843811_4844186.4034
Myco-	Mycobacterium_avium_23S.3004164.NG_041979.1.0_3112.4157	Mycobacterium_intracellulare_23S.3004166.NR_076151.1.0_3103.4177	Mycobacterium_intracellulare_23S.3004167.NR_076151.1.0_3103.4159	Mycobacterium_kansasii_23S.3004168.NZ_CP019883.1.5018387_5021505.4178	Mycobacterium_tuberculosis_23S.3004937.AL123456.3.1473657_1476795.6024	Mycolicibacterium_smegmatis_23S.3004169.AB011184.1.0_3162.4161
Mycobacterium_tuberculosis_-	Mycobacterium_tuberculosis_ndh.3003461.AL123456.3.2101650_2103042.4726	Mycobacterium_tuberculosis_variant.3003779.AM408590.1.2102609_2104001.4632
Mycobacterium_tuberculosis_16S+	Mycobacterium_tuberculosis_16S.3003436.AL123456.3.1471846_1473382.3263	Mycobacterium_tuberculosis_16S.3003437.AL123456.3.1471846_1473382.3260	Mycobacterium_tuberculosis_16S.3003480.AL123456.3.1471845_1473382.4123	Mycobacterium_tuberculosis_16S.3003481.AL123456.3.1471846_1473382.3261	Mycobacterium_tuberculosis_16S.3004853.AL123456.3.1471845_1473382.5921	Mycobacteroides_abscessus_16S.3003236.CU458896.1.1462398_1463901.3257	Mycobacteroides_abscessus_16S.3003237.CU458896.1.1462398_1463901.3253	Mycobacteroides_abscessus_16S.3003238.CU458896.1.1462398_1463901.3255	Mycobacteroides_abscessus_16S.3003239.CU458896.1.1462398_1463901.3254	Mycobacteroides_abscessus_16S.3003240.CU458896.1.1462398_1463901.3256	Mycobacteroides_chelonae_16S.3003514.NR_114659.1.1_1441.3272	Mycobacteroides_chelonae_16S.3003515.NR_114659.1.1_1441.3269	Mycobacteroides_chelonae_16S.3003516.NR_114659.1.1_1441.3270	Mycobacteroides_chelonae_16S.3003517.NR_114659.1.1_1441.3273	Mycobacteroides_chelonae_16S.3003518.NR_114659.1.1_1441.3271	rrsA.3003539.NC_008596.1.3823614_3825143.4142	rrsA.3003543.NC_008596.1.3823614_3825143.4144	rrsA.3003544.NC_008596.1.3823614_3825143.4145	rrsA.3003546.NC_008596.1.3823614_3825143.4143	rrsB.3003540.X52922.1.0_1454.4148	rrsB.3003541.NC_008596.1.5027948_5029475.3250	rrsB.3003542.NC_008596.1.5027948_5029475.3251	rrsB.3003545.NC_008596.1.5027948_5029475.3249	rrsB.3003547.NC_008596.1.5027948_5029475.3248
Mycobacteroides_-	Mycobacteroides_abscessus_23S.3004163.NC_010397.1.1464207_1467319.4156	Mycobacteroides_chelonae_23S.3004165.GU143889.1.0_3113.4158
Mycolicibacterium_smegmatis_ndh	Mycolicibacterium_smegmatis_ndh.3003778.CP009496.1.3684057_3685431.5368
Mycoplasma_-	Mycoplasma_genitalium_23S.3004616.L43967.2.171727_174461.5599	Mycoplasma_pneumoniae_23S.3004179.NR_077056.1.0_2905.4169
Mycoplasma_fermentans_23S	Mycoplasma_fermentans_23S.3004177.NC_021002.1.901870_904756.4167
Mycoplasma_gallisepticum_23S	Mycoplasma_gallisepticum_23S.3004159.NC_004829.2.80510_83423.4152
Mycoplasma_hominis_23S	Mycoplasma_hominis_23S.3004176.CP011538.1.333282_336166.4166
NDM_-	NDM_1.3000589.FN396876.2406_3219.4450	NDM_10.3002360.KF361506.0_813.1749	NDM_11.3002361.KP265939.1.0_813.5107	NDM_12.3002362.AB926431.510_1323.1829	NDM_13.3003182.LC012596.3585_4398.1918	NDM_14.3003183.KM210086.1.9067_9880.3685	NDM_15.3003663.KP735848.1.0_813.5929	NDM_16.3003664.KP862821.1.0_813.5930	NDM_17.3004093.KX812714.0_813.4073	NDM_18.3004861.KY503030.1.0_828.5931	NDM_19.3004862.MF370080.1.0_813.5932	NDM_2.3000590.JF703135.0_813.777	NDM_20.3004863.KY654092.1.0_813.5933	NDM_21.3004864.MG183694.1.0_813.5935	NDM_22.3004865.MH243357.1.0_813.5936	NDM_23.3004866.MH450214.1.0_813.5937	NDM_24.3004867.MH450215.1.0_813.5938	NDM_25.3004868.MH986670.1.0_813.5939	NDM_27.3004870.MK105832.1.0_813.5940	NDM_28.3004871.MK425035.1.0_813.5941	NDM_29.3005131.MN624980.1.290_1103.6177	NDM_3.3002354.JQ734687.0_813.859	NDM_4.3002355.JQ348841.0_813.939	NDM_5.3000467.JN104597.114_927.1025	NDM_6.3002356.JN967644.0_813.1103	NDM_7.3002357.JX262694.0_813.1183	NDM_8.3002358.AB744718.0_813.1270	NDM_9.3002359.KC999080.379_1192.1349
Neisseria_-	Neisseria_gonorrhoeae_16S.3003495.CP020418.383737_385288.4136	Neisseria_meningitidis_16S.3003497.NC_003112.60970_62514.4137
Neisseria_gonorrhoeae_23S	Neisseria_gonorrhoeae_23S.3004836.NR_103957.0_2910.5918
Neisseria_gonorrhoeae_PBP1	Neisseria_gonorrhoeae_PBP1.3004833.U80933.1.122_2519.5846
Neisseria_gonorrhoeae_porin	Neisseria_gonorrhoeae_porin.3000464.U75641.19_1066.54
Neisseria_gonorrhoeae_rpld	Neisseria_gonorrhoeae_rpld.3004956.AE004969.1805308_1805929.5981
Neisseria_meningititis_PBP2	Neisseria_meningititis_PBP2.3003937.AE002098.2.419828_421574.5467
NmcR	NmcR.3003665.Z21956.1.191_1079.4662
OCH_-	OCH_1.3002514.AJ401618.1971_3144.1426	OCH_2.3002515.AJ295340.0_1173.1504	OCH_3.3002516.AJ295341.0_1173.1582	OCH_4.3002517.AJ295342.0_1173.1659	OCH_5.3002518.AJ295343.0_1173.1734	OCH_6.3002519.AJ295344.0_1173.1811	OCH_7.3002520.AJ295345.0_1173.1900	OCH_8.3002521.DQ489307.1070_2243.1979
OKP_-	OKP_A_1.3002418.AJ635401.0_861.765	OKP_A_10.3002427.AM051149.0_861.794	OKP_A_11.3002428.AM850915.19_880.876	OKP_A_12.3002429.AM850916.18_879.962	OKP_A_13.3002430.FJ534513.0_861.1040	OKP_A_14.3002431.FJ534512.0_861.1120	OKP_A_15.3002432.FJ755841.0_846.1200	OKP_A_16.3002433.FJ755840.0_861.1287	OKP_A_2.3002419.AJ635404.0_861.1365	OKP_A_3.3002420.AM051140.0_861.1447	OKP_A_4.3002421.AM051142.0_861.1520	OKP_A_5.3002422.AM051143.0_861.1598	OKP_A_6.3002423.AM051144.0_861.1675	OKP_A_7.3002424.AM051146.0_861.1750	OKP_A_8.3002425.AM051147.0_861.1830	OKP_A_9.3002426.AM051148.0_861.1919	OKP_B_1.3002434.AJ635402.0_861.1997	OKP_B_10.3002443.AM051160.0_861.795	OKP_B_11.3002444.AM051161.0_861.877	OKP_B_13.3002446.AY825330.0_861.1041	OKP_B_17.3002450.AM850919.24_885.1121	OKP_B_18.3002451.AM850920.40_901.1201	OKP_B_19.3002452.AM850921.24_885.1288	OKP_B_2.3002435.AM051151.0_861.1366	OKP_B_20.3002453.AM850922.24_885.1448	OKP_B_3.3002436.AM051152.0_861.1521	OKP_B_4.3002437.AM051153.0_861.1599	OKP_B_5.3002438.AM850918.24_885.1676	OKP_B_6.3002439.AM850917.17_878.1751	OKP_B_7.3002440.AM051156.0_861.1831	OKP_B_8.3002441.AM051157.0_861.1920	OKP_B_9.3002442.AM051159.0_861.1998
OXA_-	OXA_151.3001456.UGSG01000001.1.1909222_1910080.5825	OXA_152.3001457.KP771980.1.3_861.5611	OXA_62.3001792.AY423074.0_858.1537
OXA_-_1	OXA_274.3001730.ASQG01000007.1.15484_16330.4764	OXA_275.3001731.APPJ01000001.1.17227_18073.5637	OXA_668.3005158.JICM01000013.1.60812_61658.6209
OXA_-_10	OXA_143.3001654.GQ861437.2913_3741.1291	OXA_182.3001709.HM640278.0_828.1453	OXA_231.3001670.JQ326200.193_1021.1049	OXA_253.3001689.KC479324.575_1403.1457	OXA_255.3001690.KC479325.668_1496.1608
OXA_-_11	OXA_243.3001610.JX206446.0_828.1928	OXA_364.3001551.JX306689.2.0_828.5675	OXA_455.3003611.KP903885.1.0_828.5718	OXA_457.3003613.KP903886.1.0_828.5719	OXA_458.3003614.KP903888.1.0_828.5720	OXA_459.3003615.KP903889.1.0_828.5721
OXA_-_12	OXA_211.3001710.JN861779.0_825.970	OXA_212.3001711.JN861780.0_825.1048	OXA_280.3001735.APPZ01000001.1.7525_8353.5641	OXA_281.3001736.APON01000041.1.10443_11268.5642	OXA_309.3001504.HF947514.0_825.1131	OXA_333.3001521.KF203107.0_825.1610	OXA_334.3001522.KF203108.0_825.1687	OXA_373.3001559.HG931732.1.0_825.5677
OXA_-_13	OXA_100.3001438.AM231720.0_825.964	OXA_106.3001637.EF650032.0_825.1202	OXA_107.3001638.EF650033.0_825.1289	OXA_108.3001639.EF650034.0_825.1367	OXA_109.3001640.EF650035.0_825.1449	OXA_110.3001641.EF650036.0_825.1600	OXA_111.3001642.EF650037.0_825.1677	OXA_112.3001643.EF650038.0_825.1752	OXA_113.3001644.EF653400.434_1259.1832	OXA_115.3001440.EU029998.575_1400.1999	OXA_117.3001442.GQ423625.1.0_825.6040	OXA_120.3001672.HE963768.0_825.1203	OXA_121.3001443.KF057027.0_825.1290	OXA_122.3001444.EU255291.1.0_825.5603	OXA_123.3001445.EU255292.1.0_825.5604	OXA_124.3001446.EU255293.1.0_825.5605	OXA_125.3001447.EU255294.1.0_825.5606	OXA_126.3001448.EU255295.1.0_825.5607	OXA_127.3001449.EU255296.1.0_825.5608	OXA_128.3001648.EU375515.0_825.1368	OXA_130.3001651.EU547445.0_825.1601	OXA_131.3001652.EU547446.0_825.1678	OXA_132.3001653.EU547447.0_825.1753	OXA_138.3001655.EU670845.1594_2419.880	OXA_144.3002480.FJ872530.0_825.1369	OXA_148.3001453.GQ853679.0_825.1679	OXA_149.3001454.GQ853680.0_825.1754	OXA_150.3001455.GQ853681.0_825.1923	OXA_172.3001656.HM113558.0_825.1835	OXA_173.3001657.HM113559.0_825.1924	OXA_174.3001658.HM113560.0_825.2002	OXA_175.3001659.HM113561.0_825.801	OXA_176.3001660.HM113562.0_825.882	OXA_177.3001661.HM113563.0_825.968	OXA_178.3001472.HM113564.0_825.1046	OXA_179.3001473.HM570035.0_825.1126	OXA_180.3001474.HM570036.0_825.1293	OXA_200.3001665.HQ734811.0_825.1294	OXA_201.3001666.HQ734812.0_825.1372	OXA_202.3001667.HQ734813.0_825.1454	OXA_203.3001664.HQ998857.0_825.1527	OXA_206.3001484.AB634250.0_825.1757	OXA_208.3001486.FR853176.0_825.1926	OXA_216.3001488.FR865168.0_825.1373	OXA_217.3001489.JN603240.0_825.1455	OXA_219.3001668.JN215211.0_825.1528	OXA_223.3001669.JN248564.0_825.1683	OXA_234.3001496.NG_050607.1.100_925.5619	OXA_241.3001679.JX025021.0_825.1759	OXA_242.3001680.JX025022.0_825.1838	OXA_248.3001673.HE963769.0_825.1050	OXA_249.3001674.HE963770.0_825.1130	OXA_250.3001675.HE963771.0_825.1297	OXA_254.3001682.AB781687.0_825.1530	OXA_259.3001715.KF305666.1.0_825.5621	OXA_260.3001716.APOR01000009.1.341736_342561.5622	OXA_261.3001717.APQV01000009.1.266252_267077.5624	OXA_262.3001718.APRA01000005.1.465153_465978.5625	OXA_263.3001719.APQY01000006.1.416598_417423.5626	OXA_312.3001683.KF057029.0_825.1298	OXA_313.3001684.KF057030.0_825.1376	OXA_314.3001685.KF057031.0_825.1458	OXA_315.3001686.KF057032.0_825.1531	OXA_316.3001687.KF057033.0_825.1609	OXA_317.3001688.KF057034.0_825.1686	OXA_336.3001524.KF048907.1.0_825.5665	OXA_337.3001525.PYSX01000023.1.160178_161003.5666	OXA_338.3001526.KF048909.0_825.1841	OXA_339.3001527.KF048911.1.0_825.5667	OXA_340.3001528.NGCN01000023.1.65770_66595.5668	OXA_341.3001529.KF048913.1.0_825.5669	OXA_342.3001530.KF048915.1.0_825.5670	OXA_343.3001531.NWUK01000007.1.12139_12964.5671	OXA_344.3001532.KF048917.1.0_825.5672	OXA_345.3001533.KF048918.1.0_825.5673	OXA_346.3001534.KF048919.1.0_825.5674	OXA_365.3001552.KF885217.0_825.976	OXA_371.3001557.AB871653.11870_12695.1301	OXA_374.3001560.KF986255.16_841.1379	OXA_375.3001561.KF986256.1.40_865.4687	OXA_376.3001562.KF986257.20_845.1534	OXA_377.3001563.KF986258.14_839.1612	OXA_378.3001564.KF986259.1.16_841.4743	OXA_379.3001565.KF986260.20_845.1764	OXA_380.3001566.KF986261.44_869.4501	OXA_381.3001567.KJ135344.14_839.1933	OXA_382.3001568.KJ135345.14_839.2011	OXA_383.3001569.KF986262.1.27_852.4750	OXA_384.3001570.KF986263.1.90_915.4737	OXA_385.3001571.KF986253.15_840.4575	OXA_386.3001572.KF986254.34_859.4559	OXA_387.3001573.KJ173478.0_825.1135	OXA_388.3001574.KJ135343.14_839.1215	OXA_389.3001575.KJ135346.14_839.1302	OXA_390.3001576.KJ135342.1.48_873.4706	OXA_391.3001577.KJ427797.0_825.1462	OXA_400.3001586.KJ780078.1.0_825.5681	OXA_401.3001587.KJ780076.1.0_825.5682	OXA_402.3001588.KJ780077.1.0_825.5600	OXA_403.3001589.KJ920337.1.0_825.5683	OXA_404.3001595.KJ920338.1.0_825.5684	OXA_406.3001597.KJ584915.1.0_825.5686	OXA_407.3001598.KJ584916.1.0_825.5687	OXA_408.3001599.KJ584917.1.0_825.5688	OXA_409.3001600.KJ584918.1.0_828.5689	OXA_411.3001602.KJ584920.1.0_825.5690	OXA_412.3001603.KJ584921.1.0_825.5691	OXA_413.3001604.KJ584922.1.0_825.5692	OXA_414.3001605.KJ584914.1.0_825.5693	OXA_424.3003147.KM588352.0_825.1055	OXA_425.3003148.KM588353.0_825.1136	OXA_426.3003149.KM588354.0_825.1216	OXA_429.3003120.KM979376.1.20_845.5697	OXA_430.3003121.NG_049717.1.13_838.5837	OXA_431.3003124.KM979378.1.14_839.5699	OXA_432.3003125.KM979379.1.14_839.5700	OXA_433.3003126.KM979380.1.25_850.5701	OXA_441.3003597.JX865394.1.0_825.5706	OXA_442.3003598.KP844571.1.0_825.5707	OXA_480.3003637.KR872296.1.0_825.5737	OXA_51.3001612.AJ309734.0_825.2013	OXA_64.3001613.AY750907.0_825.1692	OXA_65.3001614.AY750908.0_825.1767	OXA_66.3001615.EF016356.1.0_825.4337	OXA_67.3001437.DQ491200.0_825.1936	OXA_68.3001616.AY750910.0_825.2014	OXA_69.3001617.CU459141.1.2175316_2176141.5522	OXA_70.3001618.AY750912.0_825.980	OXA_71.3001619.AY750913.0_825.1057	OXA_75.3001620.CU468230.2.1959577_1960402.5352	OXA_76.3001621.AY949203.0_825.1465	OXA_77.3001622.AY949202.0_825.1538	OXA_78.3001645.AY862132.0_825.1616	OXA_79.3001633.EU019534.0_825.1693	OXA_80.3001634.EU019535.0_825.1768	OXA_82.3001635.EU019536.0_825.1846	OXA_83.3001623.DQ309277.0_825.1937	OXA_84.3001624.DQ309276.0_825.2015	OXA_86.3001703.DQ149247.0_825.895	OXA_87.3001704.DQ348075.0_825.981	OXA_88.3001626.DQ392963.8_833.1058	OXA_89.3001625.DQ445683.0_825.1139	OXA_90.3001650.AM231719.0_825.1306	OXA_91.3001627.DQ519086.1198_2023.1383	OXA_92.3001632.DQ335566.0_825.1427	OXA_93.3001628.DQ519087.38_863.1428	OXA_94.3001629.DQ519088.8_833.1466	OXA_95.3001630.DQ519089.8_833.1539	OXA_98.3001646.AM279652.0_825.1769	OXA_99.3001649.DQ888718.0_825.1847
OXA_-_14	OXA_22.3001417.AF064820.951_1776.1606	OXA_899.3005093.MN968729.1.0_828.6126
